year,reference_period_desc,prodn_practice_desc,state,state_abbr,state_fips,county,county_fips,agg_level,commodity,class,util_practice_desc,statistic_category,description,unit,value,coeff_variation_pct
2025,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.8,
2024,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.6,
2023,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.9,
2022,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.8,
2021,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.5,
2025,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,3.3,
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.4,
2024,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.7,
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.7,
2022,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.3,
2022,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.1,
2025,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,6.7,
2024,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.2,
2023,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.5,
2022,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.6,
2021,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,6.6,
2025,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.9,
2024,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.4,
2023,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,5.0,
2022,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.6,
2021,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.8,
2025,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.1,
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,5.5,
2025,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.8,
2024,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.4,
2021,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,4.5,
2025,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,ILLINOIS,IL,17,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.6,
2023,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,INDIANA,IN,18,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,IOWA,IA,19,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,KANSAS,KS,20,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.9,
2024,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.1,
2023,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.0,
2022,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,MINNESOTA,MN,27,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.2,
2024,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.2,
2023,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,2.6,
2021,YEAR,ALL PRODUCTION PRACTICES,MISSOURI,MO,29,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,NEBRASKA,NE,31,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,OHIO,OH,39,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2024,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2023,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2021,YEAR,ALL PRODUCTION PRACTICES,SOUTH DAKOTA,SD,46,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2025,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.8,
2024,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.6,
2023,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
2022,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,1.4,
2021,YEAR,ALL PRODUCTION PRACTICES,WISCONSIN,WI,55,,,STATE,CORN,ALL CLASSES,GRAIN,AREA PLANTED,"CORN, GRAIN - AREA PLANTED, MEASURED IN PCT BY SIZE GROUP",PCT BY SIZE GROUP,0.0,
